Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2021-02,63.0,ÖGK-W,Feb.21,Physiotherapie,17021,4882,21903,Wien
2021-02,66.0,ÖGK-W,Feb.21,Logopäde,2274,529,2803,Wien
2021-02,75.0,ÖGK-W,Feb.21,Ergotherapeut,493,251,744,Wien
2021-02,,ÖGK-W,Feb.21,Gesamt,19788,5662,25450,Wien
2021-03,63.0,ÖGK-W,Mär.21,Physiotherapie,12213,4128,16341,Wien
2021-03,66.0,ÖGK-W,Mär.21,Logopäde,932,559,1491,Wien
2021-03,75.0,ÖGK-W,Mär.21,Ergotherapeut,626,301,927,Wien
2021-03,,ÖGK-W,Mär.21,Gesamt,13771,4988,18759,Wien
2021-04,63.0,ÖGK-W,Apr.21,Physiotherapie,10559,3780,14339,Wien
2021-04,66.0,ÖGK-W,Apr.21,Logopäde,882,510,1392,Wien
2021-04,75.0,ÖGK-W,Apr.21,Ergotherapeut,561,308,869,Wien
2021-04,,ÖGK-W,Apr.21,Gesamt,12002,4598,16600,Wien
2021-05,63.0,ÖGK-W,Mai.21,Physiotherapie,5698,4061,9759,Wien
2021-05,66.0,ÖGK-W,Mai.21,Logopäde,495,493,988,Wien
2021-05,75.0,ÖGK-W,Mai.21,Ergotherapeut,360,246,606,Wien
2021-05,,ÖGK-W,Mai.21,Gesamt,6553,4800,11353,Wien
2021-06,63.0,ÖGK-W,Jun.21,Physiotherapie,6283,4300,10583,Wien
2021-06,66.0,ÖGK-W,Jun.21,Logopäde,633,584,1217,Wien
2021-06,75.0,ÖGK-W,Jun.21,Ergotherapeut,384,236,620,Wien
2021-06,,ÖGK-W,Jun.21,Gesamt,7300,5120,12420,Wien
2021-07,63.0,ÖGK-W,Jul.21,Physiotherapie,4718,5736,10454,Wien
2021-07,66.0,ÖGK-W,Jul.21,Logopäde,493,708,1201,Wien
2021-07,75.0,ÖGK-W,Jul.21,Ergotherapeut,1585,409,1994,Wien
2021-07,,ÖGK-W,Jul.21,Gesamt,6796,6853,13649,Wien
2021-08,63.0,ÖGK-W,Aug.21,Physiotherapie,6976,6502,13478,Wien
2021-08,66.0,ÖGK-W,Aug.21,Logopäde,640,911,1551,Wien
2021-08,75.0,ÖGK-W,Aug.21,Ergotherapeut,606,507,1113,Wien
2021-08,,ÖGK-W,Aug.21,Gesamt,8222,7920,16142,Wien
2021-09,63.0,ÖGK-W,Sep.21,Physiotherapie,6691,5804,12495,Wien
2021-09,66.0,ÖGK-W,Sep.21,Logopäde,1694,761,2455,Wien
2021-09,75.0,ÖGK-W,Sep.21,Ergotherapeut,509,545,1054,Wien
2021-09,,ÖGK-W,Sep.21,Gesamt,8894,7110,16004,Wien
2021-10,63.0,ÖGK-W,Okt.21,Physiotherapie,5790,7680,13470,Wien
2021-10,66.0,ÖGK-W,Okt.21,Logopäde,599,980,1579,Wien
2021-10,75.0,ÖGK-W,Okt.21,Ergotherapeut,542,570,1112,Wien
2021-10,,ÖGK-W,Okt.21,Gesamt,6931,9230,16161,Wien
2021-11,63.0,ÖGK-W,Nov.21,Physiotherapie,5634,8148,13782,Wien
2021-11,66.0,ÖGK-W,Nov.21,Logopäde,625,860,1485,Wien
2021-11,75.0,ÖGK-W,Nov.21,Ergotherapeut,447,398,845,Wien
2021-11,,ÖGK-W,Nov.21,Gesamt,6706,9406,16112,Wien
2021-12,63.0,ÖGK-W,Dez.21,Physiotherapie,4807,5686,10493,Wien
2021-12,66.0,ÖGK-W,Dez.21,Logopäde,436,702,1138,Wien
2021-12,75.0,ÖGK-W,Dez.21,Ergotherapeut,431,424,855,Wien
2021-12,,ÖGK-W,Dez.21,Gesamt,5674,6812,12486,Wien
2022-01,63.0,ÖGK-W,Jän.22,Physiotherapie,5753,4545,10298,Wien
2022-01,66.0,ÖGK-W,Jän.22,Logopäde,459,560,1019,Wien
2022-01,75.0,ÖGK-W,Jän.22,Ergotherapeut,386,312,698,Wien
2022-01,,ÖGK-W,Jän.22,Gesamt,6598,5417,12015,Wien
2022-02,63.0,ÖGK-W,Feb.22,Physiotherapie,4689,6321,11010,Wien
2022-02,66.0,ÖGK-W,Feb.22,Logopäde,430,783,1213,Wien
2022-02,75.0,ÖGK-W,Feb.22,Ergotherapeut,378,655,1033,Wien
2022-02,,ÖGK-W,Feb.22,Gesamt,5497,7759,13256,Wien
2022-03,63.0,ÖGK-W,Mär.22,Physiotherapie,7472,7666,15138,Wien
2022-03,66.0,ÖGK-W,Mär.22,Logopäde,738,998,1736,Wien
2022-03,75.0,ÖGK-W,Mär.22,Ergotherapeut,580,612,1192,Wien
2022-03,,ÖGK-W,Mär.22,Gesamt,8790,9276,18066,Wien
2022-04,63.0,ÖGK-W,Apr.22,Physiotherapie,7927,5913,13840,Wien
2022-04,66.0,ÖGK-W,Apr.22,Logopäde,484,944,1428,Wien
2022-04,75.0,ÖGK-W,Apr.22,Ergotherapeut,393,491,884,Wien
2022-04,,ÖGK-W,Apr.22,Gesamt,8804,7348,16152,Wien
2022-05,63.0,ÖGK-W,Mai.22,Physiotherapie,5631,8581,14212,Wien
2022-05,66.0,ÖGK-W,Mai.22,Logopäde,556,1148,1704,Wien
2022-05,75.0,ÖGK-W,Mai.22,Ergotherapeut,494,686,1180,Wien
2022-05,,ÖGK-W,Mai.22,Gesamt,6681,10415,17096,Wien
2022-06,63.0,ÖGK-W,Jun.22,Physiotherapie,5825,4963,10788,Wien
2022-06,66.0,ÖGK-W,Jun.22,Logopäde,545,842,1387,Wien
2022-06,75.0,ÖGK-W,Jun.22,Ergotherapeut,408,384,792,Wien
2022-06,,ÖGK-W,Jun.22,Gesamt,6778,6189,12967,Wien
2022-07,63.0,ÖGK-W,Jul.22,Physiotherapie,5796,5402,11198,Wien
2022-07,66.0,ÖGK-W,Jul.22,Logopäde,522,732,1254,Wien
2022-07,75.0,ÖGK-W,Jul.22,Ergotherapeut,408,521,929,Wien
2022-07,,ÖGK-W,Jul.22,Gesamt,6726,6655,13381,Wien
2022-08,63.0,ÖGK-W,Aug.22,Physiotherapie,4366,6058,10424,Wien
2022-08,66.0,ÖGK-W,Aug.22,Logopäde,465,788,1253,Wien
2022-08,75.0,ÖGK-W,Aug.22,Ergotherapeut,435,529,964,Wien
2022-08,,ÖGK-W,Aug.22,Gesamt,5266,7375,12641,Wien
2022-09,63.0,ÖGK-W,Sep.22,Physiotherapie,5997,7185,13182,Wien
2022-09,66.0,ÖGK-W,Sep.22,Logopäde,657,957,1614,Wien
2022-09,75.0,ÖGK-W,Sep.22,Ergotherapeut,440,593,1033,Wien
2022-09,,ÖGK-W,Sep.22,Gesamt,7094,8735,15829,Wien
2022-10,63.0,ÖGK-W,Okt.22,Physiotherapie,6921,7986,14907,Wien
2022-10,66.0,ÖGK-W,Okt.22,Logopäde,455,905,1360,Wien
2022-10,75.0,ÖGK-W,Okt.22,Ergotherapeut,449,551,1000,Wien
2022-10,,ÖGK-W,Okt.22,Gesamt,7825,9442,17267,Wien
2022-11,63.0,ÖGK-W,Nov.22,Physiotherapie,4723,6357,11080,Wien
2022-11,66.0,ÖGK-W,Nov.22,Logopäde,471,735,1206,Wien
2022-11,75.0,ÖGK-W,Nov.22,Ergotherapeut,403,472,875,Wien
2022-11,,ÖGK-W,Nov.22,Gesamt,5597,7564,13161,Wien
2022-12,63.0,ÖGK-W,Dez.22,Physiotherapie,3920,6392,10312,Wien
2022-12,66.0,ÖGK-W,Dez.22,Logopäde,355,844,1199,Wien
2022-12,75.0,ÖGK-W,Dez.22,Ergotherapeut,369,480,849,Wien
2022-12,,ÖGK-W,Dez.22,Gesamt,4644,7716,12360,Wien
2023-01,63.0,ÖGK-W,Jän.23,Physiotherapie,4257,7015,11272,Wien
2023-01,66.0,ÖGK-W,Jän.23,Logopäde,463,843,1306,Wien
2023-01,75.0,ÖGK-W,Jän.23,Ergotherapeut,350,501,851,Wien
2023-01,,ÖGK-W,Jän.23,Gesamt,5070,8359,13429,Wien
2023-02,63.0,ÖGK-W,Feb.23,Physiotherapie,3970,8224,12194,Wien
2023-02,66.0,ÖGK-W,Feb.23,Logopäde,494,926,1420,Wien
2023-02,75.0,ÖGK-W,Feb.23,Ergotherapeut,292,624,916,Wien
2023-02,,ÖGK-W,Feb.23,Gesamt,4756,9774,14530,Wien
2023-03,63.0,ÖGK-W,Mär.23,Physiotherapie,8031,11058,19089,Wien
2023-03,66.0,ÖGK-W,Mär.23,Logopäde,817,1331,2148,Wien
2023-03,75.0,ÖGK-W,Mär.23,Ergotherapeut,576,842,1418,Wien
2023-03,,ÖGK-W,Mär.23,Gesamt,9424,13231,22655,Wien
2023-04,63.0,ÖGK-W,Apr.23,Physiotherapie,4526,8094,12620,Wien
2023-04,66.0,ÖGK-W,Apr.23,Logopäde,473,967,1440,Wien
2023-04,75.0,ÖGK-W,Apr.23,Ergotherapeut,363,650,1013,Wien
2023-04,,ÖGK-W,Apr.23,Gesamt,5362,9711,15073,Wien
2023-05,63.0,ÖGK-W,Mai.23,Physiotherapie,5499,7643,13142,Wien
2023-05,66.0,ÖGK-W,Mai.23,Logopäde,641,836,1477,Wien
2023-05,75.0,ÖGK-W,Mai.23,Ergotherapeut,425,542,967,Wien
2023-05,,ÖGK-W,Mai.23,Gesamt,6565,9021,15586,Wien
2023-06,63.0,ÖGK-W,Jun.23,Physiotherapie,5606,6849,12455,Wien
2023-06,66.0,ÖGK-W,Jun.23,Logopäde,2279,868,3147,Wien
2023-06,75.0,ÖGK-W,Jun.23,Ergotherapeut,583,618,1201,Wien
2023-06,,ÖGK-W,Jun.23,Gesamt,8468,8335,16803,Wien
2023-07,63.0,ÖGK-W,Jul.23,Physiotherapie,4712,6001,10713,Wien
2023-07,66.0,ÖGK-W,Jul.23,Logopäde,538,749,1287,Wien
2023-07,75.0,ÖGK-W,Jul.23,Ergotherapeut,498,630,1128,Wien
2023-07,,ÖGK-W,Jul.23,Gesamt,5748,7380,13128,Wien
2023-08,63.0,ÖGK-W,Aug.23,Physiotherapie,6130,7861,13991,Wien
2023-08,66.0,ÖGK-W,Aug.23,Logopäde,772,1114,1886,Wien
2023-08,75.0,ÖGK-W,Aug.23,Ergotherapeut,492,865,1357,Wien
2023-08,,ÖGK-W,Aug.23,Gesamt,7394,9840,17234,Wien
2023-09,63.0,ÖGK-W,Sep.23,Physiotherapie,5662,9529,15191,Wien
2023-09,66.0,ÖGK-W,Sep.23,Logopäde,676,1123,1799,Wien
2023-09,75.0,ÖGK-W,Sep.23,Ergotherapeut,453,985,1438,Wien
2023-09,,ÖGK-W,Sep.23,Gesamt,6791,11637,18428,Wien
2023-10,63.0,ÖGK-W,Okt.23,Physiotherapie,4559,9333,13892,Wien
2023-10,66.0,ÖGK-W,Okt.23,Logopäde,389,1057,1446,Wien
2023-10,75.0,ÖGK-W,Okt.23,Ergotherapeut,498,844,1342,Wien
2023-10,,ÖGK-W,Okt.23,Gesamt,5446,11234,16680,Wien
2023-11,63.0,ÖGK-W,Nov.23,Physiotherapie,6076,7810,13886,Wien
2023-11,66.0,ÖGK-W,Nov.23,Logopäde,601,3232,3833,Wien
2023-11,75.0,ÖGK-W,Nov.23,Ergotherapeut,623,687,1310,Wien
2023-11,,ÖGK-W,Nov.23,Gesamt,7300,11729,19029,Wien
2023-12,63.0,ÖGK-W,Dez.23,Physiotherapie,6088,6020,12108,Wien
2023-12,66.0,ÖGK-W,Dez.23,Logopäde,457,650,1107,Wien
2023-12,75.0,ÖGK-W,Dez.23,Ergotherapeut,401,458,859,Wien
2023-12,,ÖGK-W,Dez.23,Gesamt,6946,7128,14074,Wien
